variant,variant_label,base_method,rebalance_date,asset,sector,signal_source_date,lagged_sector_signal,sector_signal_z,tilt_multiplier,base_target_weight,target_weight,pretrade_weight,turnover,transaction_cost,tilt_strength
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,ABT,Healthcare,2023-03-31,0.07146694214876033,-0.04318213890751474,0.9914007590301693,4.193171805255274e-17,4.337974094532025e-17,3.4649176475640666e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,ADBE,Tech,2023-03-31,0.1636088688016529,1.6578902887158866,1.3931648893412951,0.0,0.0,4.81184118968062e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,AEP,Utilities,2023-03-31,0.03810390625,-0.6591117437114674,0.8764966919887953,0.0,0.0,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,AMD,Tech,2023-03-31,0.1636088688016529,1.6578902887158866,1.3931648893412951,1.315970290021867e-17,1.9131263592076582e-17,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,AMGN,Healthcare,2023-03-31,0.07146694214876033,-0.04318213890751474,0.9914007590301693,0.1,0.1,0.09469412366275286,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,AMT,RealEstate,2023-03-31,0.068765625,-0.09305233683958945,0.9815616380719463,0.0,0.0,7.436054512276756e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,BA,Industrials,2023-03-31,-0.013542222222222223,-1.6125735208734187,0.7243252811231496,0.0,0.0,4.779383674803323e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,CAT,Industrials,2023-03-31,-0.013542222222222223,-1.6125735208734187,0.7243252811231496,8.717005002305612e-18,6.588643192519415e-18,7.049114004881456e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,CCI,RealEstate,2023-03-31,0.068765625,-0.09305233683958945,0.9815616380719463,0.0,0.0,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,CMCSA,Comm,2023-03-31,0.08373079012345679,0.18322612499724628,1.0373249385931678,0.0,0.0,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,COP,Energy,2023-03-31,0.13092326530612247,1.05446705994045,1.2347807352232583,0.0,0.0,1.853666601026046e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,CVX,Energy,2023-03-31,0.13092326530612247,1.05446705994045,1.2347807352232583,0.04799516450727979,0.06184183672921753,0.07659956943385195,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,D,Utilities,2023-03-31,0.03810390625,-0.6591117437114674,0.8764966919887953,0.01317784731841403,0.012052851420459683,5.407575654119223e-17,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,DD,Materials,2023-03-31,0.0114864,-1.1505091739446798,0.7944526954612663,1.623851761627431e-18,1.3461996515569671e-18,6.677135830700562e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,DIS,Consumer,2023-03-31,0.04457955357142857,-0.5395619848813522,0.897706234766493,1.1101262791176971e-18,1.039924176838945e-18,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,DOW,Materials,2023-03-31,0.0114864,-1.1505091739446798,0.7944526954612663,7.405063384874844e-18,6.138918578679315e-18,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,DUK,Utilities,2023-03-31,0.03810390625,-0.6591117437114674,0.8764966919887953,0.0713691582327061,0.0652763565548436,0.09887317799271442,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,EA,Comm,2023-03-31,0.08373079012345679,0.18322612499724628,1.0373249385931678,0.1,0.1,0.10488956345381498,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,GE,Industrials,2023-03-31,-0.013542222222222223,-1.6125735208734187,0.7243252811231496,6.2009533447556035e-18,4.686915865167944e-18,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,GILD,Healthcare,2023-03-31,0.07146694214876033,-0.04318213890751474,0.9914007590301693,0.02696790548292245,0.027899184865759104,0.027331825591889045,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,GS,Financials,2023-03-31,0.13893674556213018,1.2024074255044395,1.2718613852259655,0.0,0.0,1.4536820953390436e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,INTC,Tech,2023-03-31,0.1636088688016529,1.6578902887158866,1.3931648893412951,0.0,0.0,9.447122794957857e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,KO,Consumer,2023-03-31,0.04457955357142857,-0.5395619848813522,0.897706234766493,0.1,0.09367620570746717,0.10147149881637456,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,MMM,Industrials,2023-03-31,-0.013542222222222223,-1.6125735208734187,0.7243252811231496,0.0,0.0,6.466080094777297e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,MRK,Healthcare,2023-03-31,0.07146694214876033,-0.04318213890751474,0.9914007590301693,0.1,0.1,0.09150172411393033,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,MS,Financials,2023-03-31,0.13893674556213018,1.2024074255044395,1.2718613852259655,0.0,0.0,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,NEE,Utilities,2023-03-31,0.03810390625,-0.6591117437114674,0.8764966919887953,5.064499593374398e-18,4.632142082312921e-18,3.062152988293143e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,NEM,Materials,2023-03-31,0.0114864,-1.1505091739446798,0.7944526954612663,0.017016164459674542,0.01410667845905606,0.011558019069622614,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,NKE,Consumer,2023-03-31,0.04457955357142857,-0.5395619848813522,0.897706234766493,0.0,0.0,6.8201414885901895e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,NUE,Materials,2023-03-31,0.0114864,-1.1505091739446798,0.7944526954612663,0.0,0.0,2.9837323521966836e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,NVDA,Tech,2023-03-31,0.1636088688016529,1.6578902887158866,1.3931648893412951,0.0,0.0,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,O,RealEstate,2023-03-31,0.068765625,-0.09305233683958945,0.9815616380719463,0.1,0.1,0.09095656666283834,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,OXY,Energy,2023-03-31,0.13092326530612247,1.05446705994045,1.2347807352232583,1.7091903310633018e-18,2.2022941368758454e-18,3.802243541213495e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,PLD,RealEstate,2023-03-31,0.068765625,-0.09305233683958945,0.9815616380719463,0.0,0.0,1.1944570672886674e-17,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,PSA,RealEstate,2023-03-31,0.068765625,-0.09305233683958945,0.9815616380719463,5.4000340704220245e-18,5.531069642747097e-18,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,QCOM,Tech,2023-03-31,0.1636088688016529,1.6578902887158866,1.3931648893412951,2.72255283458693e-18,3.957982662433233e-18,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,SBUX,Consumer,2023-03-31,0.04457955357142857,-0.5395619848813522,0.897706234766493,2.1076170044445595e-18,1.9743356406090425e-18,8.746178529742981e-19,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,SHW,Materials,2023-03-31,0.0114864,-1.1505091739446798,0.7944526954612663,0.0,0.0,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,SLB,Energy,2023-03-31,0.13092326530612247,1.05446705994045,1.2347807352232583,0.0,0.0,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,SO,Utilities,2023-03-31,0.03810390625,-0.6591117437114674,0.8764966919887953,1.3901468411120282e-18,1.2714696811771198e-18,1.2698291440556225e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,T,Comm,2023-03-31,0.08373079012345679,0.18322612499724628,1.0373249385931678,0.08667905520747472,0.0938261806612104,0.08211139405982348,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,TMUS,Comm,2023-03-31,0.08373079012345679,0.18322612499724628,1.0373249385931678,5.944431240261589e-18,6.434579589520377e-18,3.535602087419125e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,TTWO,Comm,2023-03-31,0.08373079012345679,0.18322612499724628,1.0373249385931678,0.019290906614413912,0.02088153919986953,0.025410456090342093,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,UPS,Industrials,2023-03-31,-0.013542222222222223,-1.6125735208734187,0.7243252811231496,0.010871231681314824,0.00821688946977217,1.5550902088348591e-18,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,USB,Financials,2023-03-31,0.13893674556213018,1.2024074255044395,1.2718613852259655,5.864810143219684e-18,7.783748405047475e-18,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,V,Financials,2023-03-31,0.13893674556213018,1.2024074255044395,1.2718613852259655,1.0769849062245301e-17,1.429369296084881e-17,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,WFC,Financials,2023-03-31,0.13893674556213018,1.2024074255044395,1.2718613852259655,2.331134728449946e-18,3.0938710344273413e-18,0.0,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,WMT,Consumer,2023-03-31,0.04457955357142857,-0.5395619848813522,0.897706234766493,0.1,0.09367620570746717,0.10063502884616704,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-04-03,XOM,Energy,2023-03-31,0.13092326530612247,1.05446705994045,1.2347807352232583,0.00663256649579968,0.008546071224877428,1.398687646502933e-17,0.07252715073439973,7.252715073439974e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,ABBV,Healthcare,2023-04-28,0.00101895043731779,-1.096469200739111,0.8030857046580339,0.1,0.09094790658907115,0.09457449659859833,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,ABT,Healthcare,2023-04-28,0.00101895043731779,-1.096469200739111,0.8030857046580339,0.0,0.0,4.700456804722927e-17,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,ADBE,Tech,2023-04-28,0.05246810493827161,-0.3973409673504001,0.9236073962477083,8.444485882983908e-19,8.832658263113505e-19,0.0,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,AEP,Utilities,2023-04-28,0.12060306122448977,0.5285259799775222,1.1114941552741904,0.0,0.0,0.0,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,AMD,Tech,2023-04-28,0.05246810493827161,-0.3973409673504001,0.9236073962477083,0.0,0.0,1.7240374993210574e-17,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,AMGN,Healthcare,2023-04-28,0.00101895043731779,-1.096469200739111,0.8030857046580339,0.09999999999999999,0.09094790658907113,0.09800668936951064,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,AMT,RealEstate,2023-04-28,0.17802,1.308748772015165,1.2992013823206368,0.0,0.0,0.0,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,BA,Industrials,2023-04-28,0.04085151873767257,-0.5551955223418124,0.8949037535092803,1.4991650590931347e-17,1.51934567179094e-17,0.0,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,CAT,Industrials,2023-04-28,0.04085151873767257,-0.5551955223418124,0.8949037535092803,0.0,0.0,6.259565062913326e-18,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,CCI,RealEstate,2023-04-28,0.17802,1.308748772015165,1.2992013823206368,0.0,0.0,0.0,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,CMCSA,Comm,2023-04-28,0.009559670781893004,-0.9804117303241366,0.8219445479923253,9.566378547820726e-18,8.90473281466094e-18,0.0,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,COP,Energy,2023-04-28,0.13487961520305367,0.722526096378403,1.1554677256526151,0.0,0.0,0.0,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,CVX,Energy,2023-04-28,0.13487961520305367,0.722526096378403,1.1554677256526151,0.06099552190574445,0.07981537946958936,0.06314753359754155,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,D,Utilities,2023-04-28,0.12060306122448977,0.5285259799775222,1.1114941552741904,0.020326564114477384,0.025585974886635485,0.012173690069681962,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,DD,Materials,2023-04-28,0.09093625000000001,0.12539194361023087,1.0253954968166776,0.0,0.0,1.292425732034361e-18,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,DIS,Consumer,2023-04-28,0.20815736607142857,1.7182770471613797,1.4100926471531599,0.0,0.0,1.0520660013904355e-18,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,DOW,Materials,2023-04-28,0.09093625000000001,0.12539194361023087,1.0253954968166776,0.0,0.0,6.020512030973083e-18,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,DUK,Utilities,2023-04-28,0.12060306122448977,0.5285259799775222,1.1114941552741904,0.062280957119028355,0.07839588608229729,0.06612317588466513,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,EA,Comm,2023-04-28,0.009559670781893004,-0.9804117303241366,0.8219445479923253,0.1,0.09308363421066469,0.10443233704549848,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,GE,Industrials,2023-04-28,0.04085151873767257,-0.5551955223418124,0.8949037535092803,1.8364120285512173e-18,1.861132401853008e-18,4.7952861390446394e-18,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,GILD,Healthcare,2023-04-28,0.00101895043731779,-1.096469200739111,0.8030857046580339,0.039135026405977415,0.035592487259316664,0.0273197550936797,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,GS,Financials,2023-04-28,-0.019408520761245673,-1.3740524183872393,0.759716088181899,0.0,0.0,0.0,0.08837789070125615,8.837789070125616e-05,0.2
coverage_aware_finance,Coverage-aware finance tilt,minimum_variance,2023-05-01,INTC,Tech,2023-04-28,0.05246810493827161,-0.3973409673504001,0.9236073962477083,0.0,0.0,0.0,0.08837789070125615,8.837789070125616e-05,0.2
